State,"Month, Year of Filed week ended",Continued Claims,Covered Employment,Initial Claims,Insured Unemployment Rate
Vermont,Jun-21,5926,281699,509,2.1
Vermont,Jun-21,5967,281699,431,2.12
Vermont,Jul-21,5932,281699,445,2.11
Vermont,Jul-21,5598,275462,373,2.03
Vermont,Jul-21,5470,275462,319,1.99
Vermont,Jul-21,5186,275462,298,1.88
Vermont,Jul-21,5096,275462,257,1.85
Vermont,Aug-21,4991,275462,312,1.81
Vermont,Aug-21,4900,275462,344,1.78
Vermont,Aug-21,4547,275462,249,1.65
Vermont,Aug-21,4670,275462,341,1.7
Vermont,Sep-21,3981,275462,394,1.45
Vermont,Sep-21,3553,275462,315,1.29
Vermont,Sep-21,3357,275462,348,1.22
Vermont,Sep-21,3098,275462,364,1.12
Vermont,Oct-21,2885,275462,333,1.05
Vermont,Oct-21,2561,269424,354,0.95
Vermont,Oct-21,2193,269424,389,0.81
Vermont,Oct-21,2254,269424,364,0.84
Vermont,Oct-21,2144,269424,426,0.8
Vermont,Nov-21,2181,269424,522,0.81
Virgin Islands,Jan-20,468,33306,10,1.41
Virgin Islands,Jan-20,534,34238,24,1.56
Virgin Islands,Jan-20,562,34238,40,1.64
Virgin Islands,Jan-20,552,34238,44,1.61
Virgin Islands,Feb-20,516,34238,35,1.51
Virgin Islands,Feb-20,522,34238,45,1.52
Virgin Islands,Feb-20,508,34238,40,1.48
Virgin Islands,Feb-20,508,34238,55,1.48
Virgin Islands,Feb-20,562,34238,37,1.64
Virgin Islands,Mar-20,586,34238,64,1.71
Virgin Islands,Mar-20,592,34238,44,1.73
Virgin Islands,Mar-20,584,34238,123,1.71
Virgin Islands,Mar-20,512,34238,250,1.5
Virgin Islands,Apr-20,658,34238,72,1.92
Virgin Islands,Apr-20,776,35422,6,2.19
Virgin Islands,Apr-20,1322,35422,13,3.73
Virgin Islands,Apr-20,1468,35422,103,4.14
Virgin Islands,May-20,1882,35422,45,5.31
Virgin Islands,May-20,2812,35422,70,7.94
Virgin Islands,May-20,3572,35422,66,10.08
Virgin Islands,May-20,4534,35422,47,12.8
Virgin Islands,May-20,4642,35422,32,13.1
Virgin Islands,Jun-20,5564,35422,32,15.71
Virgin Islands,Jun-20,5734,35422,53,16.19
Virgin Islands,Jun-20,6294,35422,63,17.77
Virgin Islands,Jun-20,6194,35422,57,17.49
Virgin Islands,Jul-20,4638,35422,38,13.09
Virgin Islands,Jul-20,5574,36677,70,15.2
Virgin Islands,Jul-20,5330,36677,110,14.53
Virgin Islands,Jul-20,4842,36677,48,13.2
Virgin Islands,Aug-20,3518,36677,20,9.59
Virgin Islands,Aug-20,5048,36677,41,13.76
Virgin Islands,Aug-20,4710,36677,227,12.84
Virgin Islands,Aug-20,4318,36677,193,11.77
Virgin Islands,Aug-20,4618,36677,363,12.59
Virgin Islands,Sep-20,3746,36677,327,10.21
Virgin Islands,Sep-20,4130,36677,192,11.26
Virgin Islands,Sep-20,4358,36677,309,11.88
Virgin Islands,Sep-20,4440,36677,346,12.11
Virgin Islands,Oct-20,3190,36677,255,8.7
Virgin Islands,Oct-20,2438,37542,163,6.49
Virgin Islands,Oct-20,2198,37542,133,5.85
Virgin Islands,Oct-20,3586,37542,127,9.55
Virgin Islands,Oct-20,2668,37542,101,7.11
Virgin Islands,Nov-20,1698,37542,66,4.52
Virgin Islands,Nov-20,2572,37542,81,6.85
Virgin Islands,Nov-20,2964,37542,80,7.9
Virgin Islands,Nov-20,1410,37542,53,3.76
Virgin Islands,Dec-20,2018,37542,60,5.38
Virgin Islands,Dec-20,3118,37542,81,8.31
Virgin Islands,Dec-20,2556,37542,60,6.81
Virgin Islands,Dec-20,1524,37542,52,4.06
Virgin Islands,Jan-21,1984,37542,27,5.28
Virgin Islands,Jan-21,1836,37088,49,4.95
Virgin Islands,Jan-21,2546,37088,58,6.86
Virgin Islands,Jan-21,1706,37088,60,4.6
Virgin Islands,Jan-21,2002,37088,227,5.4
Virgin Islands,Feb-21,2438,37088,168,6.57
Virgin Islands,Feb-21,2330,37088,168,6.28
Virgin Islands,Feb-21,1800,37088,131,4.85
Virgin Islands,Feb-21,1740,37088,131,4.69
Virgin Islands,Mar-21,1882,37088,163,5.07
Virgin Islands,Mar-21,2062,37088,214,5.56
Virgin Islands,Mar-21,1468,37088,192,3.96
Virgin Islands,Mar-21,2074,37088,113,5.59
Virgin Islands,Apr-21,928,37088,86,2.5
Virgin Islands,Apr-21,1358,36521,130,3.72
Virgin Islands,Apr-21,1166,36521,193,3.19
Virgin Islands,Apr-21,1780,36521,195,4.87
Virgin Islands,May-21,1316,36521,209,3.6
Virgin Islands,May-21,1458,36521,197,3.99
Virgin Islands,May-21,840,36521,208,2.3
Virgin Islands,May-21,1006,36521,460,2.75
Virgin Islands,May-21,720,36521,216,1.97
Virgin Islands,Jun-21,878,36521,194,2.4
Virgin Islands,Jun-21,708,36521,182,1.94
Virgin Islands,Jun-21,684,36521,125,1.87
Virgin Islands,Jun-21,904,36521,176,2.48
Virgin Islands,Jul-21,990,36521,293,2.71
Virgin Islands,Jul-21,1706,35747,205,4.77
Virgin Islands,Jul-21,618,35747,182,1.73
Virgin Islands,Jul-21,1052,35747,232,2.94
Virgin Islands,Jul-21,844,35747,175,2.36
Virgin Islands,Aug-21,1068,35747,161,2.99
Virgin Islands,Aug-21,978,35747,134,2.74
Virgin Islands,Aug-21,960,35747,152,2.69
Virgin Islands,Aug-21,934,35747,142,2.61
Virgin Islands,Sep-21,946,35747,134,2.65
Virgin Islands,Sep-21,792,35747,116,2.22
Virgin Islands,Sep-21,1096,35747,116,3.07
Virgin Islands,Sep-21,758,35747,124,2.12
Virgin Islands,Oct-21,1016,35747,141,2.84
Virgin Islands,Oct-21,736,34730,145,2.12
Virgin Islands,Oct-21,830,34730,109,2.39
Virgin Islands,Oct-21,866,34730,93,2.49
Virgin Islands,Oct-21,866,34730,94,2.49
Virgin Islands,Nov-21,756,34730,86,2.18
Virginia,Jan-20,22171,3722198,3188,0.6
Virginia,Jan-20,23577,3731069,3643,0.63
Virginia,Jan-20,22218,3731069,2831,0.6
Virginia,Jan-20,21661,3731069,3059,0.58
Virginia,Feb-20,22263,3731069,2575,0.6
Virginia,Feb-20,22049,3731069,3097,0.59
Virginia,Feb-20,22481,3731069,2693,0.6
Virginia,Feb-20,22493,3731069,2079,0.6
Virginia,Feb-20,22203,3731069,3267,0.6
Virginia,Mar-20,22714,3731069,2527,0.61
Virginia,Mar-20,21336,3731069,2706,0.57
Virginia,Mar-20,21628,3731069,46277,0.58
Virginia,Mar-20,41827,3731069,112497,1.12
Virginia,Apr-20,133184,3731069,147369,3.57
Virginia,Apr-20,236791,3731069,104619,6.35
Virginia,Apr-20,297993,3739821,82729,7.97
Virginia,Apr-20,341295,3739821,72488,9.13
Virginia,May-20,376689,3739821,59631,10.07
Virginia,May-20,392673,3739821,52139,10.5
Virginia,May-20,403557,3739821,44699,10.79
Virginia,May-20,402926,3739821,39242,10.77
Virginia,May-20,398411,3739821,31379,10.65
Virginia,Jun-20,396056,3739821,29231,10.59
Virginia,Jun-20,386893,3739821,27186,10.35
Virginia,Jun-20,375579,3739821,25293,10.04
Virginia,Jun-20,366714,3739821,31955,9.81
Virginia,Jul-20,378607,3739821,31825,10.12
Virginia,Jul-20,372070,3751738,32292,9.92
Virginia,Jul-20,357098,3751738,37946,9.52
Virginia,Jul-20,344826,3751738,42966,9.19
Virginia,Aug-20,331401,3751738,23918,8.83
Virginia,Aug-20,264410,3751738,13265,7.05
Virginia,Aug-20,265225,3751738,15151,7.07
Virginia,Aug-20,249745,3751738,11436,6.66
Virginia,Aug-20,233467,3751738,10305,6.22
Virginia,Sep-20,217485,3751738,11135,5.8
Virginia,Sep-20,201616,3751738,10100,5.37
Virginia,Sep-20,188195,3751738,10582,5.02
Virginia,Sep-20,173717,3751738,9377,4.63
Virginia,Oct-20,160764,3751738,10843,4.29
Virginia,Oct-20,142220,3762558,9110,3.78
Virginia,Oct-20,129300,3762558,11365,3.44
Virginia,Oct-20,127621,3762558,12352,3.39
Virginia,Oct-20,99711,3762558,10350,2.65
Virginia,Nov-20,91960,3762558,9909,2.44
Virginia,Nov-20,85129,3762558,11088,2.26
Virginia,Nov-20,81138,3762558,12234,2.16
Virginia,Nov-20,72305,3762558,8606,1.92
Virginia,Dec-20,73804,3762558,16654,1.96
Virginia,Dec-20,68019,3762558,14509,1.81
Virginia,Dec-20,67478,3762558,14640,1.79
Virginia,Dec-20,63443,3762558,11890,1.69
Virginia,Jan-21,63588,3762558,19530,1.69
Virginia,Jan-21,63687,3664486,28227,1.74
Virginia,Jan-21,63839,3664486,21073,1.74
Virginia,Jan-21,67298,3664486,18312,1.84
Virginia,Jan-21,67337,3664486,18177,1.84
Virginia,Feb-21,65091,3664486,14203,1.78
Virginia,Feb-21,62624,3664486,14901,1.71
Virginia,Feb-21,64575,3664486,11944,1.76
Virginia,Feb-21,63998,3664486,12155,1.75
Virginia,Mar-21,62269,3664486,13736,1.7
Virginia,Mar-21,59976,3664486,15525,1.64
Virginia,Mar-21,58233,3664486,17560,1.59
Virginia,Mar-21,57072,3664486,28244,1.56
Virginia,Apr-21,57344,3664486,28526,1.56
Virginia,Apr-21,57371,3604990,5034,1.59
Virginia,Apr-21,55273,3604990,13751,1.53
Virginia,Apr-21,54281,3604990,37356,1.51
Virginia,May-21,55195,3604990,12231,1.53
Virginia,May-21,57844,3604990,11270,1.6
Virginia,May-21,60413,3604990,10642,1.68
Virginia,May-21,54163,3604990,9843,1.5
Virginia,May-21,52228,3604990,8090,1.45
Virginia,Jun-21,50261,3604990,7210,1.39
Virginia,Jun-21,44793,3604990,7849,1.24
Virginia,Jun-21,42878,3604990,6905,1.19
Virginia,Jun-21,40225,3604990,8196,1.12
Virginia,Jul-21,37790,3604990,6825,1.05
Virginia,Jul-21,36337,3614272,5952,1.01
Virginia,Jul-21,35202,3614272,6304,0.97
Virginia,Jul-21,33603,3614272,6178,0.93
Virginia,Jul-21,31960,3614272,6029,0.88
Virginia,Aug-21,31739,3614272,10226,0.88
Virginia,Aug-21,35081,3614272,16593,0.97
Virginia,Aug-21,37075,3614272,11923,1.03
Virginia,Aug-21,46471,3614272,7777,1.29
Virginia,Sep-21,44435,3614272,6179,1.23
Virginia,Sep-21,40624,3614272,3822,1.12
Virginia,Sep-21,37569,3614272,15962,1.04
Virginia,Sep-21,47241,3614272,8717,1.31
Virginia,Oct-21,44019,3614272,9360,1.22
Virginia,Oct-21,46467,3557288,9347,1.31
Virginia,Oct-21,58421,3557288,1967,1.64
Virginia,Oct-21,44840,3557288,2570,1.26
Virginia,Oct-21,31564,3557288,1088,0.89
Virginia,Nov-21,24922,3557288,1290,0.7
Washington,Jan-20,70363,3317884,10024,2.12
Washington,Jan-20,70214,3333838,9069,2.11
Washington,Jan-20,65903,3333838,9079,1.98
Washington,Jan-20,67705,3333838,8072,2.03
Washington,Feb-20,65260,3333838,6619,1.96
Washington,Feb-20,64144,3333838,7161,1.92
Washington,Feb-20,61819,3333838,6311,1.85
Washington,Feb-20,59819,3333838,5585,1.79
Washington,Feb-20,58586,3333838,5770,1.76
Washington,Mar-20,56513,3333838,6616,1.7
Washington,Mar-20,55588,3333838,14240,1.67
Washington,Mar-20,62623,3333838,129909,1.88
Washington,Mar-20,158025,3333838,182849,4.74
Washington,Apr-20,309411,3333838,171252,9.28
Washington,Apr-20,442936,3351028,144455,13.22
Washington,Apr-20,535185,3351028,83475,15.97
Washington,Apr-20,573374,3351028,139505,17.11
Washington,May-20,604048,3351028,102216,18.03
Washington,May-20,739795,3351028,110831,22.08
Washington,May-20,1045456,3351028,140119,31.2
Washington,May-20,593287,3351028,49436,17.7
Washington,May-20,479768,3351028,31929,14.32
Washington,Jun-20,438156,3351028,30677,13.08
Washington,Jun-20,410204,3351028,30217,12.24
Washington,Jun-20,418459,3351028,30793,12.49
Washington,Jun-20,416604,3351028,33266,12.43
Washington,Jul-20,380975,3351028,29506,11.37
Washington,Jul-20,387558,3383128,45622,11.46
Washington,Jul-20,375988,3383128,33361,11.11
Washington,Jul-20,356149,3383128,30653,10.53
Washington,Aug-20,347205,3383128,26486,10.26
Washington,Aug-20,308568,3383128,22991,9.12
Washington,Aug-20,299672,3383128,24005,8.86
Washington,Aug-20,284224,3383128,21404,8.4
Washington,Aug-20,277631,3383128,22286,8.21
Washington,Sep-20,271917,3383128,24459,8.04
Washington,Sep-20,263245,3383128,21168,7.78
Washington,Sep-20,254002,3383128,23105,7.51
Washington,Sep-20,236928,3383128,21002,7
Washington,Oct-20,208017,3383128,18528,6.15
Washington,Oct-20,190215,3403434,25631,5.59
Washington,Oct-20,177627,3403434,19980,5.22
Washington,Oct-20,165664,3403434,18025,4.87
Washington,Oct-20,160730,3403434,18863,4.72
Washington,Nov-20,152131,3403434,26546,4.47
Washington,Nov-20,150485,3403434,17642,4.42
Washington,Nov-20,158090,3403434,31141,4.65
Washington,Nov-20,160893,3403434,23260,4.73
Washington,Dec-20,175224,3403434,25623,5.15
Washington,Dec-20,170449,3403434,20523,5.01
Washington,Dec-20,166402,3403434,18369,4.89
Washington,Dec-20,173308,3403434,19901,5.09
Washington,Jan-21,190007,3403434,30851,5.58
Washington,Jan-21,182287,3321710,28278,5.49
Washington,Jan-21,168151,3321710,20401,5.06
Washington,Jan-21,162856,3321710,17328,4.9
Washington,Jan-21,162039,3321710,16765,4.88
Washington,Feb-21,158407,3321710,16254,4.77
Washington,Feb-21,148427,3321710,14158,4.47
Washington,Feb-21,141976,3321710,14631,4.27
Washington,Feb-21,139141,3321710,13502,4.19
Washington,Mar-21,130265,3321710,12234,3.92
Washington,Mar-21,123687,3321710,12163,3.72
Washington,Mar-21,115562,3321710,11877,3.48
Washington,Mar-21,102372,3321710,11836,3.08
Washington,Apr-21,94721,3321710,12221,2.85
Washington,Apr-21,90520,3259444,17601,2.78
Washington,Apr-21,83596,3259444,13570,2.56
Washington,Apr-21,77911,3259444,11914,2.39
Washington,May-21,76346,3259444,10780,2.34
Washington,May-21,73089,3259444,16891,2.24
Washington,May-21,93892,3259444,19914,2.88
Washington,May-21,78827,3259444,11894,2.42
Washington,May-21,66688,3259444,10317,2.05
Washington,Jun-21,62410,3259444,9134,1.91
Washington,Jun-21,62117,3259444,7136,1.91
Washington,Jun-21,66668,3259444,7802,2.05
Washington,Jun-21,73724,3259444,7725,2.26
Washington,Jul-21,78781,3259444,6129,2.42
Washington,Jul-21,75332,3192223,5749,2.36
Washington,Jul-21,71139,3192223,5356,2.23
Washington,Jul-21,68959,3192223,4776,2.16
Washington,Jul-21,68172,3192223,5081,2.14
Washington,Aug-21,67233,3192223,5614,2.11
Washington,Aug-21,62683,3192223,5716,1.96
Washington,Aug-21,59962,3192223,5540,1.88
Washington,Aug-21,57101,3192223,5246,1.79
Washington,Sep-21,56648,3192223,5389,1.77
Washington,Sep-21,52509,3192223,5100,1.64
Washington,Sep-21,77449,3192223,5012,2.43
Washington,Sep-21,69642,3192223,5096,2.18
Washington,Oct-21,62279,3192223,4989,1.95
Washington,Oct-21,56782,3138443,5326,1.81
Washington,Oct-21,52616,3138443,4914,1.68
Washington,Oct-21,49002,3138443,5777,1.56
Washington,Oct-21,48907,3138443,5594,1.56
Washington,Nov-21,49177,3138443,6128,1.57
West Virginia,Jan-20,15887,670192,1564,2.37
West Virginia,Jan-20,18026,670051,2638,2.69
West Virginia,Jan-20,17681,670051,1895,2.64
West Virginia,Jan-20,16745,670051,1290,2.5
West Virginia,Feb-20,16905,670051,1364,2.52
West Virginia,Feb-20,16588,670051,1206,2.48
West Virginia,Feb-20,16856,670051,1172,2.52
West Virginia,Feb-20,17355,670051,1207,2.59
West Virginia,Feb-20,16797,670051,1108,2.51
West Virginia,Mar-20,16110,670051,1033,2.4
West Virginia,Mar-20,15394,670051,865,2.3
West Virginia,Mar-20,14154,670051,3536,2.11
West Virginia,Mar-20,21145,670051,14523,3.16
West Virginia,Apr-20,36690,670051,14494,5.48
West Virginia,Apr-20,48597,667871,14944,7.28
West Virginia,Apr-20,96128,667871,46755,14.39
West Virginia,Apr-20,146566,667871,29818,21.95
West Virginia,May-20,110377,667871,13227,16.53
West Virginia,May-20,107405,667871,6045,16.08
West Virginia,May-20,98794,667871,5026,14.79
West Virginia,May-20,93086,667871,4904,13.94
West Virginia,May-20,84610,667871,4685,12.67
West Virginia,Jun-20,83162,667871,4413,12.45
West Virginia,Jun-20,75236,667871,4327,11.27
West Virginia,Jun-20,70276,667871,3756,10.52
West Virginia,Jun-20,69096,667871,3532,10.35
West Virginia,Jul-20,65556,667871,3330,9.82
West Virginia,Jul-20,64342,664212,4070,9.69
West Virginia,Jul-20,65680,664212,3758,9.89
West Virginia,Jul-20,64365,664212,3123,9.69
West Virginia,Aug-20,62696,664212,2506,9.44
West Virginia,Aug-20,57763,664212,1981,8.7
West Virginia,Aug-20,54525,664212,2414,8.21
West Virginia,Aug-20,52079,664212,2082,7.84
West Virginia,Aug-20,49892,664212,2026,7.51
West Virginia,Sep-20,47742,664212,2113,7.19
West Virginia,Sep-20,45891,664212,1881,6.91
West Virginia,Sep-20,45429,664212,2224,6.84
West Virginia,Sep-20,40892,664212,1903,6.16
West Virginia,Oct-20,35220,664212,1958,5.3
West Virginia,Oct-20,30712,662540,2138,4.64
West Virginia,Oct-20,26469,662540,1940,4
West Virginia,Oct-20,24485,662540,2091,3.7
West Virginia,Oct-20,23054,662540,2023,3.48
West Virginia,Nov-20,21388,662540,1804,3.23
West Virginia,Nov-20,20602,662540,1938,3.11
West Virginia,Nov-20,20017,662540,2166,3.02
West Virginia,Nov-20,18097,662540,1628,2.73
West Virginia,Dec-20,20995,662540,3059,3.17
West Virginia,Dec-20,21697,662540,3407,3.27
West Virginia,Dec-20,20076,662540,2503,3.03
West Virginia,Dec-20,18541,662540,2112,2.8
West Virginia,Jan-21,20461,662540,2428,3.09
West Virginia,Jan-21,22836,640790,3653,3.56
West Virginia,Jan-21,21833,640790,3407,3.41
West Virginia,Jan-21,21513,640790,2908,3.36
West Virginia,Jan-21,22257,640790,2920,3.47
West Virginia,Feb-21,21907,640790,2722,3.42
West Virginia,Feb-21,22854,640790,2502,3.57
West Virginia,Feb-21,21196,640790,2795,3.31
West Virginia,Feb-21,23519,640790,7793,3.67
West Virginia,Mar-21,21478,640790,7543,3.35
West Virginia,Mar-21,21294,640790,4222,3.32
West Virginia,Mar-21,18529,640790,5196,2.89
West Virginia,Mar-21,18407,640790,5644,2.87
West Virginia,Apr-21,18709,640790,5179,2.92
West Virginia,Apr-21,18746,627287,5533,2.99
West Virginia,Apr-21,17413,627287,5381,2.78
West Virginia,Apr-21,16601,627287,8065,2.65
West Virginia,May-21,17209,627287,5098,2.74
West Virginia,May-21,17424,627287,5622,2.78
West Virginia,May-21,18294,627287,6529,2.92
West Virginia,May-21,17220,627287,3966,2.75
West Virginia,May-21,16221,627287,2594,2.59
West Virginia,Jun-21,14100,627287,1544,2.25
West Virginia,Jun-21,14858,627287,1724,2.37
West Virginia,Jun-21,13749,627287,1394,2.19
West Virginia,Jun-21,13176,627287,1423,2.1
West Virginia,Jul-21,13868,627287,1151,2.21
West Virginia,Jul-21,12153,617794,1027,1.97
West Virginia,Jul-21,12213,617794,981,1.98
West Virginia,Jul-21,11381,617794,874,1.84
West Virginia,Jul-21,10783,617794,836,1.75
West Virginia,Aug-21,10305,617794,1408,1.67
West Virginia,Aug-21,10257,617794,986,1.66
West Virginia,Aug-21,10014,617794,938,1.62
West Virginia,Aug-21,9986,617794,1090,1.62
West Virginia,Sep-21,9785,617794,1212,1.58
West Virginia,Sep-21,8371,617794,903,1.35
West Virginia,Sep-21,8227,617794,876,1.33
West Virginia,Sep-21,7586,617794,822,1.23
West Virginia,Oct-21,6939,617794,749,1.12
West Virginia,Oct-21,6453,581620,872,1.11
West Virginia,Oct-21,6305,581620,812,1.08
West Virginia,Oct-21,6378,581620,842,1.1
West Virginia,Oct-21,6253,581620,839,1.08
West Virginia,Nov-21,6468,581620,985,1.11
Wisconsin,Jan-20,49605,2848173,12854,1.74
Wisconsin,Jan-20,53305,2851929,8255,1.87
Wisconsin,Jan-20,44776,2851929,6388,1.57
Wisconsin,Jan-20,44077,2851929,6134,1.55
Wisconsin,Feb-20,44425,2851929,6280,1.56
Wisconsin,Feb-20,44477,2851929,6579,1.56
Wisconsin,Feb-20,44163,2851929,5808,1.55
Wisconsin,Feb-20,43996,2851929,6098,1.54
Wisconsin,Feb-20,43574,2851929,5658,1.53
Wisconsin,Mar-20,42337,2851929,5052,1.48
Wisconsin,Mar-20,40738,2851929,5190,1.43
Wisconsin,Mar-20,43607,2851929,51031,1.53
Wisconsin,Mar-20,99574,2851929,110934,3.49
Wisconsin,Apr-20,208387,2851929,104823,7.31
Wisconsin,Apr-20,262847,2853837,70000,9.21
Wisconsin,Apr-20,299532,2853837,55883,10.5
Wisconsin,Apr-20,321063,2853837,49993,11.25
Wisconsin,May-20,314025,2853837,37885,11
Wisconsin,May-20,313248,2853837,38710,10.98
Wisconsin,May-20,308397,2853837,31287,10.81
Wisconsin,May-20,291677,2853837,28967,10.22
Wisconsin,May-20,269678,2853837,24661,9.45
Wisconsin,Jun-20,255805,2853837,25047,8.96
Wisconsin,Jun-20,238528,2853837,25543,8.36
Wisconsin,Jun-20,225424,2853837,25428,7.9
Wisconsin,Jun-20,222897,2853837,24925,7.81
Wisconsin,Jul-20,218553,2853837,27385,7.66
Wisconsin,Jul-20,224765,2855007,29051,7.87
Wisconsin,Jul-20,218606,2855007,25129,7.66
Wisconsin,Jul-20,211944,2855007,23026,7.42
Wisconsin,Aug-20,208649,2855007,19196,7.31
Wisconsin,Aug-20,180146,2855007,14257,6.31
Wisconsin,Aug-20,173270,2855007,14834,6.07
Wisconsin,Aug-20,161697,2855007,13879,5.66
Wisconsin,Aug-20,150900,2855007,12457,5.29
Wisconsin,Sep-20,138621,2855007,12238,4.86
Wisconsin,Sep-20,130672,2855007,11709,4.58
Wisconsin,Sep-20,128663,2855007,12178,4.51
Wisconsin,Sep-20,119104,2855007,11185,4.17
Wisconsin,Oct-20,112613,2855007,11916,3.94
Wisconsin,Oct-20,110050,2857433,14971,3.85
Wisconsin,Oct-20,102729,2857433,13890,3.6
Wisconsin,Oct-20,100438,2857433,13540,3.51
Wisconsin,Oct-20,98223,2857433,14874,3.44
Wisconsin,Nov-20,94072,2857433,14334,3.29
Wisconsin,Nov-20,92927,2857433,15605,3.25
Wisconsin,Nov-20,93095,2857433,16720,3.26
Wisconsin,Nov-20,87624,2857433,16138,3.07
Wisconsin,Dec-20,104264,2857433,21700,3.65
Wisconsin,Dec-20,94027,2857433,14662,3.29
Wisconsin,Dec-20,97337,2857433,14119,3.41
Wisconsin,Dec-20,89928,2857433,14294,3.15
Wisconsin,Jan-21,100783,2857433,19188,3.53
Wisconsin,Jan-21,117324,2776476,22580,4.23
Wisconsin,Jan-21,104131,2776476,17015,3.75
Wisconsin,Jan-21,104449,2776476,15471,3.76
Wisconsin,Jan-21,106963,2776476,15639,3.85
Wisconsin,Feb-21,104706,2776476,15040,3.77
Wisconsin,Feb-21,104222,2776476,16250,3.75
Wisconsin,Feb-21,108216,2776476,16250,3.9
Wisconsin,Feb-21,104274,2776476,13310,3.76
Wisconsin,Mar-21,100158,2776476,12216,3.61
Wisconsin,Mar-21,99532,2776476,12481,3.58
Wisconsin,Mar-21,93348,2776476,11793,3.36
Wisconsin,Mar-21,95123,2776476,13029,3.43
Wisconsin,Apr-21,92669,2776476,14424,3.34
Wisconsin,Apr-21,92947,2732654,16511,3.4
Wisconsin,Apr-21,94817,2732654,18856,3.47
Wisconsin,Apr-21,91879,2732654,11352,3.36
Wisconsin,May-21,84704,2732654,10351,3.1
Wisconsin,May-21,80153,2732654,10395,2.93
Wisconsin,May-21,74157,2732654,9880,2.71
Wisconsin,May-21,70374,2732654,9501,2.58
Wisconsin,May-21,65767,2732654,8369,2.41
Wisconsin,Jun-21,55109,2732654,7439,2.02
Wisconsin,Jun-21,55025,2732654,8826,2.01
Wisconsin,Jun-21,54339,2732654,9322,1.99
Wisconsin,Jun-21,53779,2732654,7862,1.97
Wisconsin,Jul-21,53124,2732654,7243,1.94
Wisconsin,Jul-21,50722,2698190,7831,1.88
Wisconsin,Jul-21,56238,2698190,8843,2.08
Wisconsin,Jul-21,52671,2698190,6806,1.95
Wisconsin,Jul-21,51693,2698190,7164,1.92
Wisconsin,Aug-21,50813,2698190,7052,1.88
Wisconsin,Aug-21,50105,2698190,7318,1.86
Wisconsin,Aug-21,48921,2698190,6704,1.81
