State,"Month, Year of Filed week ended",Continued Claims,Covered Employment,Initial Claims,Insured Unemployment Rate
Puerto Rico,1/1/2020,22725,852292,2335,2.67
Puerto Rico,2/1/2020,23857,852292,1998,2.8
Puerto Rico,2/1/2020,23157,852292,1770,2.72
Puerto Rico,2/1/2020,21114,852292,1588,2.48
Puerto Rico,2/1/2020,20765,852292,1390,2.44
Puerto Rico,2/1/2020,19480,852292,1296,2.29
Puerto Rico,3/1/2020,18657,852292,1343,2.19
Puerto Rico,3/1/2020,18704,852292,1172,2.19
Puerto Rico,3/1/2020,15239,852292,20148,1.79
Puerto Rico,3/1/2020,16539,852292,45137,1.94
Puerto Rico,4/1/2020,47190,852292,66236,5.54
Puerto Rico,4/1/2020,86474,856124,42074,10.1
Puerto Rico,4/1/2020,109801,856124,26447,12.83
Puerto Rico,4/1/2020,153466,856124,17273,17.93
Puerto Rico,5/1/2020,142731,856124,20430,16.67
Puerto Rico,5/1/2020,164034,856124,15067,19.16
Puerto Rico,5/1/2020,152823,856124,10923,17.85
Puerto Rico,5/1/2020,194272,856124,13521,22.69
Puerto Rico,5/1/2020,162538,856124,7236,18.99
Puerto Rico,6/1/2020,180722,856124,8820,21.11
Puerto Rico,6/1/2020,175974,856124,8097,20.55
Puerto Rico,6/1/2020,196503,856124,9160,22.95
Puerto Rico,6/1/2020,217712,856124,10228,25.43
Puerto Rico,7/1/2020,229039,856124,11257,26.75
Puerto Rico,7/1/2020,223340,859886,7945,25.97
Puerto Rico,7/1/2020,211358,859886,7017,24.58
Puerto Rico,7/1/2020,202321,859886,6715,23.53
Puerto Rico,8/1/2020,164500,859886,2253,19.13
Puerto Rico,8/1/2020,186239,859886,5854,21.66
Puerto Rico,8/1/2020,164841,859886,2990,19.17
Puerto Rico,8/1/2020,138142,859886,2356,16.07
Puerto Rico,8/1/2020,143792,859886,1825,16.72
Puerto Rico,9/1/2020,121281,859886,1374,14.1
Puerto Rico,9/1/2020,121202,859886,1185,14.1
Puerto Rico,9/1/2020,110490,859886,1149,12.85
Puerto Rico,9/1/2020,105030,859886,763,12.21
Puerto Rico,10/1/2020,90705,859886,1265,10.55
Puerto Rico,10/1/2020,80474,861782,1346,9.34
Puerto Rico,10/1/2020,63740,861782,1249,7.4
Puerto Rico,10/1/2020,65498,861782,1200,7.6
Puerto Rico,10/1/2020,59108,861782,1231,6.86
Puerto Rico,11/1/2020,48361,861782,851,5.61
Puerto Rico,11/1/2020,47184,861782,1141,5.48
Puerto Rico,11/1/2020,47429,861782,1113,5.5
Puerto Rico,11/1/2020,38249,861782,969,4.44
Puerto Rico,12/1/2020,48409,861782,1350,5.62
Puerto Rico,12/1/2020,45185,861782,1273,5.24
Puerto Rico,12/1/2020,64948,861782,1119,7.54
Puerto Rico,12/1/2020,67548,861782,1093,7.84
Puerto Rico,1/1/2021,36070,861782,1239,4.19
Puerto Rico,1/1/2021,48595,836949,1935,5.81
Puerto Rico,1/1/2021,46936,836949,1694,5.61
Puerto Rico,1/1/2021,40633,836949,1433,4.85
Puerto Rico,1/1/2021,36941,836949,1058,4.41
Puerto Rico,2/1/2021,32944,836949,1409,3.94
Puerto Rico,2/1/2021,31802,836949,1516,3.8
Puerto Rico,2/1/2021,28927,836949,1275,3.46
Puerto Rico,2/1/2021,32678,836949,1279,3.9
Puerto Rico,3/1/2021,27134,836949,1279,3.24
Puerto Rico,3/1/2021,29744,836949,1266,3.55
Puerto Rico,3/1/2021,41209,836949,1592,4.92
Puerto Rico,3/1/2021,50083,836949,1674,5.98
Puerto Rico,4/1/2021,30759,836949,1471,3.68
Puerto Rico,4/1/2021,27899,823593,2302,3.39
Puerto Rico,4/1/2021,25686,823593,2169,3.12
Puerto Rico,4/1/2021,23923,823593,1953,2.9
Puerto Rico,5/1/2021,35925,823593,2777,4.36
Puerto Rico,5/1/2021,37778,823593,2969,4.59
Puerto Rico,5/1/2021,35628,823593,2024,4.33
Puerto Rico,5/1/2021,36670,823593,2367,4.45
Puerto Rico,5/1/2021,33472,823593,2469,4.06
Puerto Rico,6/1/2021,28563,823593,3029,3.47
Puerto Rico,6/1/2021,31802,823593,3074,3.86
Puerto Rico,6/1/2021,32108,823593,4028,3.9
Puerto Rico,6/1/2021,37230,823593,8126,4.52
Puerto Rico,7/1/2021,39700,823593,14848,4.82
Puerto Rico,7/1/2021,38192,813687,10914,4.69
Puerto Rico,7/1/2021,41952,813687,7010,5.16
Puerto Rico,7/1/2021,41252,813687,5367,5.07
Puerto Rico,7/1/2021,38049,813687,2388,4.68
Puerto Rico,8/1/2021,39899,813687,2459,4.9
Puerto Rico,8/1/2021,39749,813687,2132,4.89
Puerto Rico,8/1/2021,38962,813687,2095,4.79
Puerto Rico,8/1/2021,39177,813687,1637,4.81
Puerto Rico,9/1/2021,36453,813687,1638,4.48
Puerto Rico,9/1/2021,35635,813687,917,4.38
Puerto Rico,9/1/2021,38011,813687,1041,4.67
Puerto Rico,9/1/2021,36799,813687,970,4.52
Puerto Rico,10/1/2021,35223,813687,910,4.33
Puerto Rico,10/1/2021,34291,806272,1092,4.25
Puerto Rico,10/1/2021,29625,806272,920,3.67
Puerto Rico,10/1/2021,34151,806272,1000,4.24
Puerto Rico,10/1/2021,30000,806272,820,3.72
Puerto Rico,11/1/2021,27851,806272,879,3.45
Rhode Island,1/1/2020,12109,471911,1972,2.57
Rhode Island,1/1/2020,12299,472874,1817,2.6
Rhode Island,1/1/2020,10987,472874,1194,2.32
Rhode Island,1/1/2020,10750,472874,1048,2.27
Rhode Island,2/1/2020,11042,472874,971,2.34
Rhode Island,2/1/2020,11051,472874,959,2.34
Rhode Island,2/1/2020,11164,472874,996,2.36
Rhode Island,2/1/2020,11199,472874,1921,2.37
Rhode Island,2/1/2020,12384,472874,874,2.62
Rhode Island,3/1/2020,11130,472874,700,2.35
Rhode Island,3/1/2020,10692,472874,1108,2.26
Rhode Island,3/1/2020,10857,472874,35847,2.3
Rhode Island,3/1/2020,31847,472874,27800,6.73
Rhode Island,4/1/2020,56038,472874,28243,11.85
Rhode Island,4/1/2020,70935,473597,22509,14.98
Rhode Island,4/1/2020,79140,473597,18078,16.71
Rhode Island,4/1/2020,96663,473597,13084,20.41
Rhode Island,5/1/2020,97573,473597,9088,20.6
Rhode Island,5/1/2020,94083,473597,6245,19.87
Rhode Island,5/1/2020,89247,473597,3883,18.84
Rhode Island,5/1/2020,87966,473597,2937,18.57
Rhode Island,5/1/2020,78496,473597,2748,16.57
Rhode Island,6/1/2020,76946,473597,3518,16.25
Rhode Island,6/1/2020,73083,473597,2641,15.43
Rhode Island,6/1/2020,69236,473597,4014,14.62
Rhode Island,6/1/2020,67100,473597,3229,14.17
Rhode Island,7/1/2020,66304,473597,3436,14
Rhode Island,7/1/2020,65377,474428,3133,13.78
Rhode Island,7/1/2020,63177,474428,3258,13.32
Rhode Island,7/1/2020,63285,474428,3635,13.34
Rhode Island,8/1/2020,60470,474428,3722,12.75
Rhode Island,8/1/2020,55965,474428,3324,11.8
Rhode Island,8/1/2020,51095,474428,2683,10.77
Rhode Island,8/1/2020,49423,474428,3186,10.42
Rhode Island,8/1/2020,47405,474428,3680,9.99
Rhode Island,9/1/2020,44829,474428,3251,9.45
Rhode Island,9/1/2020,45841,474428,3026,9.66
Rhode Island,9/1/2020,38774,474428,2830,8.17
Rhode Island,9/1/2020,31964,474428,3098,6.74
Rhode Island,10/1/2020,26879,474428,2801,5.67
Rhode Island,10/1/2020,22523,474882,3059,4.74
Rhode Island,10/1/2020,19638,474882,2437,4.14
Rhode Island,10/1/2020,17947,474882,3127,3.78
Rhode Island,10/1/2020,16470,474882,3172,3.47
Rhode Island,11/1/2020,15766,474882,2437,3.32
Rhode Island,11/1/2020,14945,474882,2836,3.15
Rhode Island,11/1/2020,15459,474882,3543,3.26
Rhode Island,11/1/2020,14707,474882,3932,3.1
Rhode Island,12/1/2020,15849,474882,5261,3.34
Rhode Island,12/1/2020,17645,474882,5617,3.72
Rhode Island,12/1/2020,19264,474882,6769,4.06
Rhode Island,12/1/2020,19829,474882,5572,4.18
Rhode Island,1/1/2021,20920,474882,5612,4.41
Rhode Island,1/1/2021,23015,453539,7799,5.07
Rhode Island,1/1/2021,23980,453539,10797,5.29
Rhode Island,1/1/2021,23731,453539,11695,5.23
Rhode Island,1/1/2021,25483,453539,16379,5.62
Rhode Island,2/1/2021,27681,453539,17724,6.1
Rhode Island,2/1/2021,28311,453539,11595,6.24
Rhode Island,2/1/2021,23153,453539,8260,5.1
Rhode Island,2/1/2021,22155,453539,5787,4.88
Rhode Island,3/1/2021,20590,453539,4826,4.54
Rhode Island,3/1/2021,19307,453539,4227,4.26
Rhode Island,3/1/2021,17951,453539,3853,3.96
Rhode Island,3/1/2021,17675,453539,4536,3.9
Rhode Island,4/1/2021,17941,453539,5317,3.96
Rhode Island,4/1/2021,17887,442230,4973,4.04
Rhode Island,4/1/2021,17786,442230,5666,4.02
Rhode Island,4/1/2021,17864,442230,8041,4.04
Rhode Island,5/1/2021,20379,442230,7764,4.61
Rhode Island,5/1/2021,19151,442230,7521,4.33
Rhode Island,5/1/2021,19989,442230,8313,4.52
Rhode Island,5/1/2021,20387,442230,8957,4.61
Rhode Island,5/1/2021,19879,442230,9610,4.5
Rhode Island,6/1/2021,19972,442230,9046,4.52
Rhode Island,6/1/2021,21379,442230,9237,4.83
Rhode Island,6/1/2021,22534,442230,7551,5.1
Rhode Island,6/1/2021,20403,442230,8009,4.61
Rhode Island,7/1/2021,18572,442230,9065,4.2
Rhode Island,7/1/2021,17064,433198,4258,3.94
Rhode Island,7/1/2021,16358,433198,3971,3.78
Rhode Island,7/1/2021,17138,433198,2304,3.96
Rhode Island,7/1/2021,13812,433198,3589,3.19
Rhode Island,8/1/2021,13642,433198,3070,3.15
Rhode Island,8/1/2021,13022,433198,3062,3.01
Rhode Island,8/1/2021,13363,433198,1834,3.08
Rhode Island,8/1/2021,13135,433198,1891,3.03
Rhode Island,9/1/2021,12553,433198,2186,2.9
Rhode Island,9/1/2021,11571,433198,837,2.67
Rhode Island,9/1/2021,10208,433198,826,2.36
Rhode Island,9/1/2021,9487,433198,977,2.19
Rhode Island,10/1/2021,9213,433198,975,2.13
Rhode Island,10/1/2021,8844,425152,1244,2.08
Rhode Island,10/1/2021,8360,425152,802,1.97
Rhode Island,10/1/2021,8231,425152,946,1.94
Rhode Island,10/1/2021,8037,425152,1114,1.89
Rhode Island,11/1/2021,7863,425152,865,1.85
South Carolina,1/1/2020,18922,2070232,7471,0.91
South Carolina,1/1/2020,21587,2077535,4629,1.04
South Carolina,1/1/2020,18780,2077535,3126,0.9
South Carolina,1/1/2020,17113,2077535,2248,0.82
South Carolina,2/1/2020,17061,2077535,2099,0.82
South Carolina,2/1/2020,16669,2077535,2054,0.8
South Carolina,2/1/2020,16547,2077535,2088,0.8
South Carolina,2/1/2020,16239,2077535,1824,0.78
South Carolina,2/1/2020,15779,2077535,1977,0.76
South Carolina,3/1/2020,15341,2077535,1889,0.74
South Carolina,3/1/2020,15032,2077535,2093,0.72
South Carolina,3/1/2020,15111,2077535,31826,0.73
South Carolina,3/1/2020,30341,2077535,66475,1.46
South Carolina,4/1/2020,75521,2077535,86573,3.64
South Carolina,4/1/2020,126994,2087060,89147,6.08
South Carolina,4/1/2020,179769,2087060,74362,8.61
South Carolina,4/1/2020,240956,2087060,66438,11.55
South Carolina,5/1/2020,260409,2087060,47673,12.48
South Carolina,5/1/2020,268701,2087060,33191,12.87
South Carolina,5/1/2020,256676,2087060,29899,12.3
South Carolina,5/1/2020,241793,2087060,25380,11.59
South Carolina,5/1/2020,214814,2087060,18910,10.29
South Carolina,6/1/2020,212570,2087060,23188,10.19
South Carolina,6/1/2020,200903,2087060,19853,9.63
South Carolina,6/1/2020,198224,2087060,17611,9.5
South Carolina,6/1/2020,197125,2087060,17654,9.45
South Carolina,7/1/2020,187282,2087060,16015,8.97
South Carolina,7/1/2020,201097,2093284,19272,9.61
South Carolina,7/1/2020,200340,2093284,14307,9.57
South Carolina,7/1/2020,197886,2093284,12195,9.45
South Carolina,8/1/2020,191064,2093284,8909,9.13
South Carolina,8/1/2020,170983,2093284,5896,8.17
South Carolina,8/1/2020,161012,2093284,7231,7.69
South Carolina,8/1/2020,143801,2093284,5496,6.87
South Carolina,8/1/2020,128226,2093284,5000,6.13
South Carolina,9/1/2020,115428,2093284,5085,5.51
South Carolina,9/1/2020,101456,2093284,4261,4.85
South Carolina,9/1/2020,94304,2093284,4906,4.51
South Carolina,9/1/2020,85052,2093284,4905,4.06
South Carolina,10/1/2020,75968,2093284,4908,3.63
South Carolina,10/1/2020,70120,2095065,4667,3.35
South Carolina,10/1/2020,66012,2095065,3890,3.15
South Carolina,10/1/2020,61400,2095065,3675,2.93
South Carolina,10/1/2020,55863,2095065,3260,2.67
South Carolina,11/1/2020,52316,2095065,3461,2.5
South Carolina,11/1/2020,49008,2095065,3286,2.34
South Carolina,11/1/2020,46887,2095065,3361,2.24
South Carolina,11/1/2020,41769,2095065,2567,1.99
South Carolina,12/1/2020,46371,2095065,4774,2.21
South Carolina,12/1/2020,42376,2095065,3581,2.02
South Carolina,12/1/2020,40878,2095065,3445,1.95
South Carolina,12/1/2020,40354,2095065,4317,1.93
South Carolina,1/1/2021,46633,2095065,8778,2.23
South Carolina,1/1/2021,51045,2039769,8048,2.5
South Carolina,1/1/2021,49090,2039769,6319,2.41
South Carolina,1/1/2021,47506,2039769,4813,2.33
South Carolina,1/1/2021,49950,2039769,4453,2.45
South Carolina,2/1/2021,47634,2039769,6339,2.34
South Carolina,2/1/2021,45666,2039769,4287,2.24
South Carolina,2/1/2021,42674,2039769,3525,2.09
South Carolina,2/1/2021,43518,2039769,3903,2.13
South Carolina,3/1/2021,41899,2039769,5480,2.05
South Carolina,3/1/2021,38746,2039769,2769,1.9
South Carolina,3/1/2021,36365,2039769,3197,1.78
South Carolina,3/1/2021,34470,2039769,3146,1.69
South Carolina,4/1/2021,37421,2039769,4992,1.83
South Carolina,4/1/2021,38434,2018676,5131,1.9
South Carolina,4/1/2021,39810,2018676,5053,1.97
South Carolina,4/1/2021,40844,2018676,3091,2.02
South Carolina,5/1/2021,39552,2018676,2899,1.96
South Carolina,5/1/2021,39328,2018676,3123,1.95
South Carolina,5/1/2021,38176,2018676,2588,1.89
South Carolina,5/1/2021,38107,2018676,2083,1.89
South Carolina,5/1/2021,38379,2018676,1987,1.9
South Carolina,6/1/2021,34192,2018676,1894,1.69
South Carolina,6/1/2021,36842,2018676,1735,1.83
South Carolina,6/1/2021,33305,2018676,1673,1.65
South Carolina,6/1/2021,33489,2018676,1676,1.66
South Carolina,7/1/2021,32389,2018676,2194,1.6
South Carolina,7/1/2021,46007,2000235,2518,2.3
South Carolina,7/1/2021,42714,2000235,2496,2.14
South Carolina,7/1/2021,37023,2000235,1503,1.85
South Carolina,7/1/2021,36016,2000235,1363,1.8
South Carolina,8/1/2021,34672,2000235,1445,1.73
South Carolina,8/1/2021,32394,2000235,1439,1.62
South Carolina,8/1/2021,30621,2000235,1576,1.53
South Carolina,8/1/2021,30621,2000235,1321,1.53
South Carolina,9/1/2021,26864,2000235,1262,1.34
South Carolina,9/1/2021,26145,2000235,2456,1.31
South Carolina,9/1/2021,24474,2000235,1625,1.22
South Carolina,9/1/2021,22281,2000235,1132,1.11
South Carolina,10/1/2021,20659,2000235,1160,1.03
South Carolina,10/1/2021,19307,1983514,1311,0.97
South Carolina,10/1/2021,17761,1983514,1060,0.9
South Carolina,10/1/2021,16249,1983514,1247,0.82
South Carolina,10/1/2021,14870,1983514,1126,0.75
South Carolina,11/1/2021,13435,1983514,1311,0.68
South Dakota,1/1/2020,2798,416296,398,0.67
South Dakota,1/1/2020,2970,417030,468,0.71
South Dakota,1/1/2020,2995,417030,338,0.72
South Dakota,1/1/2020,3071,417030,291,0.74
South Dakota,2/1/2020,3155,417030,217,0.76
South Dakota,2/1/2020,3117,417030,223,0.75
South Dakota,2/1/2020,3196,417030,194,0.77
South Dakota,2/1/2020,3164,417030,191,0.76
South Dakota,2/1/2020,3116,417030,159,0.75
South Dakota,3/1/2020,3059,417030,185,0.73
South Dakota,3/1/2020,2870,417030,190,0.69
South Dakota,3/1/2020,2674,417030,1761,0.64
South Dakota,3/1/2020,3538,417030,6801,0.85
South Dakota,4/1/2020,7568,417030,8138,1.81
South Dakota,4/1/2020,14431,417997,6359,3.45
South Dakota,4/1/2020,19664,417997,5295,4.7
South Dakota,4/1/2020,22707,417997,5535,5.43
South Dakota,5/1/2020,23791,417997,3929,5.69
South Dakota,5/1/2020,23388,417997,5269,5.6
South Dakota,5/1/2020,25186,417997,3891,6.03
South Dakota,5/1/2020,22454,417997,3471,5.37
South Dakota,5/1/2020,19629,417997,1498,4.7
South Dakota,6/1/2020,20573,417997,880,4.92
South Dakota,6/1/2020,18649,417997,1065,4.46
South Dakota,6/1/2020,17163,417997,910,4.11
South Dakota,6/1/2020,17142,417997,644,4.1
South Dakota,7/1/2020,15942,417997,835,3.81
South Dakota,7/1/2020,18722,418749,1216,4.47
South Dakota,7/1/2020,16600,418749,772,3.96
South Dakota,7/1/2020,15643,418749,808,3.74
South Dakota,8/1/2020,15464,418749,775,3.69
South Dakota,8/1/2020,14715,418749,973,3.51
South Dakota,8/1/2020,8949,418749,784,2.14
South Dakota,8/1/2020,9117,418749,802,2.18
South Dakota,8/1/2020,10778,418749,630,2.57
South Dakota,9/1/2020,9165,418749,585,2.19
South Dakota,9/1/2020,6673,418749,376,1.59
South Dakota,9/1/2020,6950,418749,551,1.66
South Dakota,9/1/2020,6167,418749,267,1.47
South Dakota,10/1/2020,5078,418749,444,1.21
South Dakota,10/1/2020,5469,419422,443,1.3
South Dakota,10/1/2020,4320,419422,485,1.03
South Dakota,10/1/2020,4539,419422,482,1.08
South Dakota,10/1/2020,3813,419422,856,0.91
South Dakota,11/1/2020,3856,419422,568,0.92
South Dakota,11/1/2020,3480,419422,513,0.83
South Dakota,11/1/2020,3837,419422,746,0.91
South Dakota,11/1/2020,3015,419422,436,0.72
South Dakota,12/1/2020,3924,419422,904,0.94
South Dakota,12/1/2020,3844,419422,926,0.92
South Dakota,12/1/2020,4226,419422,770,1.01
South Dakota,12/1/2020,3684,419422,655,0.88
South Dakota,1/1/2021,4746,419422,603,1.13
South Dakota,1/1/2021,6199,411469,985,1.51
South Dakota,1/1/2021,5675,411469,750,1.38
South Dakota,1/1/2021,4916,411469,580,1.19
South Dakota,1/1/2021,5356,411469,611,1.3
South Dakota,2/1/2021,5579,411469,646,1.36
South Dakota,2/1/2021,5661,411469,608,1.38
South Dakota,2/1/2021,5499,411469,496,1.34
South Dakota,2/1/2021,5966,411469,441,1.45
South Dakota,3/1/2021,5671,411469,298,1.38
South Dakota,3/1/2021,4952,411469,355,1.2
South Dakota,3/1/2021,4827,411469,295,1.17
South Dakota,3/1/2021,4849,411469,299,1.18
South Dakota,4/1/2021,3742,411469,314,0.91
South Dakota,4/1/2021,3138,407526,290,0.77
South Dakota,4/1/2021,3094,407526,335,0.76
South Dakota,4/1/2021,2948,407526,388,0.72
South Dakota,5/1/2021,3202,407526,264,0.79
South Dakota,5/1/2021,2639,407526,305,0.65
South Dakota,5/1/2021,2523,407526,409,0.62
South Dakota,5/1/2021,2483,407526,232,0.61
South Dakota,5/1/2021,2165,407526,263,0.53
South Dakota,6/1/2021,1594,407526,253,0.39
South Dakota,6/1/2021,1965,407526,306,0.48
South Dakota,6/1/2021,2473,407526,216,0.61
South Dakota,6/1/2021,1724,407526,188,0.42
South Dakota,7/1/2021,1668,407526,233,0.41
South Dakota,7/1/2021,1580,405490,264,0.39
South Dakota,7/1/2021,1595,405490,195,0.39
South Dakota,7/1/2021,1378,405490,161,0.34
South Dakota,7/1/2021,4297,405490,153,1.06
South Dakota,8/1/2021,1565,405490,194,0.39
South Dakota,8/1/2021,1491,405490,174,0.37
South Dakota,8/1/2021,1580,405490,176,0.39
South Dakota,8/1/2021,1425,405490,140,0.35
South Dakota,9/1/2021,1366,405490,195,0.34
South Dakota,9/1/2021,1104,405490,167,0.27
South Dakota,9/1/2021,1003,405490,170,0.25
South Dakota,9/1/2021,838,405490,120,0.21
South Dakota,10/1/2021,734,405490,132,0.18
South Dakota,10/1/2021,706,403812,171,0.17
South Dakota,10/1/2021,655,403812,174,0.16
South Dakota,10/1/2021,724,403812,180,0.18
South Dakota,10/1/2021,771,403812,212,0.19
South Dakota,11/1/2021,1015,403812,242,0.25
Tennessee,1/1/2020,22163,3250062,3084,0.68
Tennessee,1/1/2020,22398,3263988,3711,0.69
Tennessee,1/1/2020,20441,3263988,3093,0.63
Tennessee,1/1/2020,20786,3263988,2484,0.64
Tennessee,2/1/2020,21364,3263988,2362,0.65
Tennessee,2/1/2020,20670,3263988,2161,0.63
Tennessee,2/1/2020,20485,3263988,2140,0.63
Tennessee,2/1/2020,20139,3263988,1855,0.62
Tennessee,2/1/2020,20413,3263988,2014,0.63
Tennessee,3/1/2020,19035,3263988,2032,0.58
Tennessee,3/1/2020,18450,3263988,2702,0.57
Tennessee,3/1/2020,18350,3263988,38077,0.56
Tennessee,3/1/2020,37541,3263988,92500,1.15
Tennessee,4/1/2020,116179,3263988,112186,3.56
Tennessee,4/1/2020,206472,3278927,71887,6.3
Tennessee,4/1/2020,279895,3278927,67226,8.54
Tennessee,4/1/2020,341033,3278927,42805,10.4
Tennessee,5/1/2020,340249,3278927,36323,10.38
Tennessee,5/1/2020,343212,3278927,28377,10.47
Tennessee,5/1/2020,332745,3278927,27990,10.15
Tennessee,5/1/2020,327768,3278927,25439,10
Tennessee,5/1/2020,322117,3278927,22255,9.82
Tennessee,6/1/2020,310065,3278927,20908,9.46
Tennessee,6/1/2020,297873,3278927,19413,9.08
Tennessee,6/1/2020,283631,3278927,20506,8.65
Tennessee,6/1/2020,279199,3278927,21544,8.51
Tennessee,7/1/2020,273815,3278927,24920,8.35
Tennessee,7/1/2020,268220,3310273,22060,8.1
Tennessee,7/1/2020,260009,3310273,25773,7.85
Tennessee,7/1/2020,258469,3310273,20091,7.81
Tennessee,8/1/2020,242385,3310273,12208,7.32
Tennessee,8/1/2020,224750,3310273,10620,6.79
Tennessee,8/1/2020,219023,3310827,14413,6.62
Tennessee,8/1/2020,204952,3310827,11588,6.19
Tennessee,8/1/2020,199408,3310827,12876,6.02
Tennessee,9/1/2020,192911,3310827,12310,5.83
Tennessee,9/1/2020,178952,3310827,11316,5.41
Tennessee,9/1/2020,167778,3310827,11793,5.07
Tennessee,9/1/2020,151690,3310827,10311,4.58
Tennessee,10/1/2020,139780,3310827,10077,4.22
Tennessee,10/1/2020,100911,3322994,10810,3.04
Tennessee,10/1/2020,88163,3322994,10412,2.65
Tennessee,10/1/2020,80068,3322994,8113,2.41
Tennessee,10/1/2020,72550,3322994,7447,2.18
Tennessee,11/1/2020,65232,3322994,7727,1.96
Tennessee,11/1/2020,60963,3322994,6567,1.83
Tennessee,11/1/2020,56609,3322994,7295,1.7
Tennessee,11/1/2020,50970,3322994,6186,1.53
Tennessee,12/1/2020,47466,3322994,6856,1.43
Tennessee,12/1/2020,45186,3322994,7435,1.36
Tennessee,12/1/2020,44462,3322994,7386,1.34
Tennessee,12/1/2020,46198,3322994,10150,1.39
Tennessee,1/1/2021,55815,3322994,16931,1.68
Tennessee,1/1/2021,58945,3322994,21954,1.77
Tennessee,1/1/2021,53163,3322994,19318,1.6
Tennessee,1/1/2021,52317,3317618,13302,1.58
Tennessee,1/1/2021,54280,3317618,11497,1.64
Tennessee,2/1/2021,55379,3317618,10761,1.67
Tennessee,2/1/2021,53974,3317618,8596,1.63
Tennessee,2/1/2021,51144,3317618,12583,1.54
Tennessee,2/1/2021,58673,3317618,10778,1.77
Tennessee,3/1/2021,50633,3317618,7999,1.53
Tennessee,3/1/2021,47464,3317618,8277,1.43
Tennessee,3/1/2021,43752,3317618,6431,1.32
Tennessee,3/1/2021,43961,3317618,8150,1.33
Tennessee,4/1/2021,44668,3317618,11407,1.35
Tennessee,4/1/2021,47568,3290111,11421,1.45
Tennessee,4/1/2021,48744,3290111,13900,1.48
Tennessee,4/1/2021,53538,3290111,9837,1.63
Tennessee,5/1/2021,52236,3290111,8255,1.59
Tennessee,5/1/2021,53223,3290111,8543,1.62
Tennessee,5/1/2021,53307,3290111,7721,1.62
Tennessee,5/1/2021,52782,3290111,6252,1.6
Tennessee,5/1/2021,51763,3290111,6936,1.57
Tennessee,6/1/2021,52894,3290111,8095,1.61
Tennessee,6/1/2021,54474,3290111,6349,1.66
Tennessee,6/1/2021,52998,3290111,4998,1.61
Tennessee,6/1/2021,52344,3290111,5186,1.59
Tennessee,7/1/2021,51731,3290111,6596,1.57
Tennessee,7/1/2021,47969,3270769,6745,1.47
Tennessee,7/1/2021,48362,3270769,6147,1.48
Tennessee,7/1/2021,52820,3270769,7841,1.61
Tennessee,7/1/2021,52687,3270769,4841,1.61
Tennessee,8/1/2021,47249,3270769,4989,1.44
Tennessee,8/1/2021,45129,3270769,4678,1.38
Tennessee,8/1/2021,38821,3270769,5404,1.19
Tennessee,8/1/2021,37111,3270769,7258,1.13
Tennessee,9/1/2021,37838,3270769,5335,1.16
Tennessee,9/1/2021,36139,3270769,4490,1.1
Tennessee,9/1/2021,32874,3270769,4317,1.01
Tennessee,9/1/2021,31640,3270769,4215,0.97
Tennessee,10/1/2021,25567,3270769,4881,0.78
Tennessee,10/1/2021,25144,3255585,3892,0.77
Tennessee,10/1/2021,22121,3255585,5580,0.68
Tennessee,10/1/2021,20728,3255585,4786,0.64
Tennessee,10/1/2021,22198,3255585,5584,0.68
Tennessee,11/1/2021,23347,3255585,7995,0.72
Texas,1/1/2020,141473,12168097,12367,1.16
Texas,1/1/2020,140768,12236594,21902,1.15
Texas,1/1/2020,145126,12236594,15783,1.19
Texas,1/1/2020,132656,12236594,13070,1.08
Texas,2/1/2020,140826,12236594,13818,1.15
Texas,2/1/2020,128666,12236594,13869,1.05
Texas,2/1/2020,133475,12236594,12790,1.09
Texas,2/1/2020,127275,12236594,12047,1.04
Texas,2/1/2020,133247,12236594,12692,1.09
Texas,3/1/2020,125252,12236594,14355,1.02
Texas,3/1/2020,127905,12236594,16176,1.05
Texas,3/1/2020,126427,12236594,155426,1.03
Texas,3/1/2020,144697,12236594,276185,1.18
Texas,4/1/2020,374656,12236594,315167,3.06
Texas,4/1/2020,632470,12304547,274257,5.14
Texas,4/1/2020,911923,12304547,280761,7.41
Texas,4/1/2020,962122,12304547,254084,7.82
Texas,5/1/2020,1133324,12304547,243935,9.21
Texas,5/1/2020,1181609,12304547,141553,9.6
Texas,5/1/2020,1300576,12304547,134065,10.57
Texas,5/1/2020,1272557,12304547,127717,10.34
Texas,5/1/2020,1401773,12304547,106677,11.39
Texas,6/1/2020,1215507,12304547,89676,9.88
Texas,6/1/2020,1297296,12304547,94723,10.54
Texas,6/1/2020,1221813,12304547,89547,9.93
Texas,6/1/2020,1301714,12304547,96593,10.58
Texas,7/1/2020,1237931,12304547,117099,10.06
Texas,7/1/2020,1313086,12372188,105516,10.61
Texas,7/1/2020,1247269,12372188,87908,10.08
Texas,7/1/2020,1338900,12372188,76804,10.82
Texas,8/1/2020,1228250,12372188,62709,9.93
Texas,8/1/2020,1221540,12372188,52304,9.87
Texas,8/1/2020,1101708,12372188,61400,8.9
Texas,8/1/2020,1091961,12372188,52152,8.83
Texas,8/1/2020,1017360,12372188,56673,8.22
Texas,9/1/2020,1043117,12372188,65291,8.43
Texas,9/1/2020,976588,12372188,49386,7.89
Texas,9/1/2020,953168,12372188,48426,7.7
Texas,9/1/2020,902269,12372188,41351,7.29
Texas,10/1/2020,803025,12372188,42338,6.49
Texas,10/1/2020,718231,12428366,44692,5.78
